Datetime,ID,Score,Link,Text,Username,Retweets,Hashtags,Geolocation
2019-01-29,1090160952325140480,0.022598870056497175,https://twitter.com/KgosiNkgosi/status/1090160952325140480,290714 one favourite photos time scotland perhaps fitting behind iconic statue duke wellington traffic cone head picture taken witnessing nijelamos secure place 800 metres final,KgosiNkgosi,0,,
2019-01-28,1090017575239667712,0.022988505747126436,https://twitter.com/LaurenLeeman/status/1090017575239667712,wales4equality suggest never visit glasgow beautiful weegies putting traffic cone statue years running phallic symbol duke wellingtonhead clearly statement rigid gender roles,LaurenLeeman,1,,
2019-01-28,1090014096819392512,0.03896103896103896,https://twitter.com/AhmarSKhan/status/1090014096819392512,monday photo mum living best life glasgow front iconic duke wellington statue,AhmarSKhan,0,,
2019-01-28,1089937795395796998,0.0,https://twitter.com/ahaufstop/status/1089937795395796998,planning application duke wellington statue cone,ahaufstop,2,,
2019-01-25,1088809158483300355,0.025380710659898477,https://twitter.com/LVAldershot/status/1088809158483300355,fascinating painting indeed statue stands aldershot dukeofwellington250 1st may 2019 mark 250 years since birth duke wellington statue one famous landmarks aldershot amp moved london aldershot 1885,LVAldershot,1,,
2019-01-25,1088808010242244609,0.02577319587628866,https://twitter.com/LVAldershot/status/1088808010242244609,fascinating photo indeed statue stands aldershot dukeofwellington250 1st may 2019 mark 250 years since birth duke wellington statue one famous landmarks aldershot amp moved london aldershot 1885,LVAldershot,0,,
2019-01-25,1088760434419744768,0.009569377990430622,https://twitter.com/LVAldershot/status/1088760434419744768,dukeofwellington250 1st may 2019 mark 250 years since birth duke wellington one famous landmarks aldershot equestrian statue duke wellington near royal garrison church saints statue moved london aldershot 1885,LVAldershot,0,,
2019-01-25,1088752203899260928,0.009569377990430622,https://twitter.com/LVAldershot/status/1088752203899260928,dukeofwellington250 1st may 2019 mark 250 years since birth duke wellington one famous landmarks aldershot equestrian statue duke wellington near royal garrison church saints statue moved london aldershot 1885,LVAldershot,0,,
2019-01-25,1088749316712337408,0.009569377990430622,https://twitter.com/LVAldershot/status/1088749316712337408,dukeofwellington250 1st may 2019 mark 250 years since birth duke wellington one famous landmarks aldershot equestrian statue duke wellington near royal garrison church saints statue moved london aldershot 1885,LVAldershot,0,,
2019-01-25,1088748933004910592,0.009569377990430622,https://twitter.com/LVAldershot/status/1088748933004910592,dukeofwellington250 1st may 2019 mark 250 years since birth duke wellington one famous landmarks aldershot equestrian statue duke wellington near royal garrison church saints statue moved london aldershot 1885,LVAldershot,0,,
2019-01-24,1088546601575038982,0.0,https://twitter.com/Ross_Haffie17/status/1088546601575038982,wee man hasnseen duke wellington statue,Ross_Haffie17,0,,
2019-01-24,1088386159934345217,0.0,https://twitter.com/HistoryTrail/status/1088386159934345217,front glasgowgoma stands equestrian statue duke wellington sculpted carlo marochetti 1844 usually traffic cone head many years authorities regularly removed cones replaced,HistoryTrail,0,,
2019-01-23,1088029860960878594,0.0,https://twitter.com/LVAldershot/status/1088029860960878594,sense scale 5th may 1933 workmen spring-cleaning statue duke wellington aldershotthe giant figure moved original position wellington arch constitution hill 1884 photo fred morleyfox photos gettyimages,LVAldershot,1,,
2019-01-19,1086769603118804992,0.0,https://twitter.com/BirnieLinzi/status/1086769603118804992,duke wellington statue glasgow often wearing cone know one donald dewar shall look next time visit,BirnieLinzi,0,,
2019-01-19,1086644878065360897,0.04054054054054054,https://twitter.com/bigpete25/status/1086644878065360897,gallery modern art along steelers fan sitting horse duke wellington statue,bigpete25,1,,
2019-01-14,1084903424968351746,0.0,https://twitter.com/AldershotBy/status/1084903424968351746,5th may 1933 workmen spring-cleaning statue duke wellington aldershot giant figure moved original position wellington arch constitution hill 1884 photo fred morleyfox photosgetty images,AldershotBy,2,,
2019-01-14,1084896401044238336,0.0,https://twitter.com/AldershotBy/status/1084896401044238336,duke wellington statue aldershot hants c1870-c1900 view matthew cotes wyatt originally wellington arch hyde park moved aldershot 1883 arch moved constitution hill artist york amp son photo englishheritageheritage imagesgetty images,AldershotBy,1,,
2019-01-13,1084559672416370689,0.0,https://twitter.com/tw1994/status/1084559672416370689,since 1980s people putting traffic cones duke wellington statue glasgow city council allegedly spends annual £10000 removing see them…,tw1994,0,,
2019-01-12,1084218915700568066,0.0,https://twitter.com/sumobhoy1967/status/1084218915700568066,duke wellington statue cone course tower glasgow cross kelvingrove art gallery peoples palace botanic gardens glasgow coat arms clyde crane course irn bru tattoo would look together,sumobhoy1967,0,,
2019-01-08,1082659827057393665,0.0,https://twitter.com/ODuic/status/1082659827057393665,herewhy cone duke wellington statue green,ODuic,0,,
2019-01-08,1082611122988072960,0.0,https://twitter.com/Glasgow_Live/status/1082611122988072960,icymi cone duke wellington statue underwent colour change,Glasgow_Live,0,,
2019-01-08,1082555133697888256,0.0,https://twitter.com/bharatbachao123/status/1082555133697888256,herewhy cone duke wellington statue green,bharatbachao123,0,,
2019-01-07,1082287381225619456,0.0,https://twitter.com/gopherno1/status/1082287381225619456,herewhy cone duke wellington statue green,gopherno1,0,,
2019-01-07,1082268114191089664,0.0,https://twitter.com/Glasgow_Live/status/1082268114191089664,herewhy cone duke wellington statue green,Glasgow_Live,1,,
2019-01-07,1082246197430112256,0.0,https://twitter.com/ScotlandXr/status/1082246197430112256,herewhy cone duke wellington statue green extinctionrebellion peoplemakeglasgow glasgow extinctionr,ScotlandXr,15,,
2019-01-07,1082236476522414080,-0.05,https://twitter.com/news4Glasgow/status/1082236476522414080,campaigners put green cone duke wellingtonhead stark climate change warning green cone placed statue warning glaswegians,news4Glasgow,0,,
2019-01-07,1082234003187527685,-0.020512820512820513,https://twitter.com/news4Glasgow/status/1082234003187527685,extinction rebellion put green cone duke wellington today extinction rebellion glasgow laid claim city took equestrian statue duke wellington symbolic act let city know change coming extinctionr…,news4Glasgow,0,,
2019-01-07,1082203797211017217,0.0,https://twitter.com/jvantill/status/1082203797211017217,extinctionrebellion duke wellington statue glasgow changed,jvantill,0,,
2019-01-06,1081949332490850304,-0.011428571428571429,https://twitter.com/ScotlandXr/status/1081949332490850304,today extinction rebellion glasgow laid claim city took equestrian statue duke wellington symbolic act let city know change coming extinctionrebellion extinctionr rebelforlife,ScotlandXr,95,,
2019-01-02,1080547893981970434,0.0,https://twitter.com/scotnews_edits/status/1080547893981970434,santa claus mounts duke wellington statue glasgow daily record,scotnews_edits,0,,
2019-01-02,1080475597699043328,0.010752688172043012,https://twitter.com/Coach_Shep1/status/1080475597699043328,question ecclesiastical architecture always favorite finally able check glasgow cathedral 1136d list also yes coneheid statue duke wellington next stop dublin ireland coachshepadventures,Coach_Shep1,0,,
2019-01-02,1080372318755610624,0.0,https://twitter.com/McrHistory/status/1080372318755610624,piccadilly manchester 1900 photo historicengland foreground statue duke wellington,McrHistory,8,,
2020-06-09,1270488455861153792,0.011235955056179775,https://twitter.com/golanvonbrik/status/1270488455861153792,glasgow therebeen traffic cone statue duke wellington since kid stopped trying take years ago itbecome tourist attraction wanton destruction behest mob wee bit cheeky fun history,golanvonbrik,0,,
2020-06-09,1270485699431665664,0.01694915254237288,https://twitter.com/christhemusic/status/1270485699431665664,local town statue arthur wellesley duke wellington sure people would like see gone could make lot noise would minority,christhemusic,0,,
2020-06-09,1270445853749149698,0.014778325123152709,https://twitter.com/lockwc1/status/1270445853749149698,next sleazeball rename victoria albert museum nelson column removed fact statue great britons prior say 1914 yep victoria station renamed anything duke wellington removed forthwith erasing history answer,lockwc1,0,,
2020-06-09,1270432978632663040,0.0,https://twitter.com/Glasgow_Live/status/1270432978632663040,posters feature well known lyrics scottish artists simple minds illustrations sse hydro barras duke wellington statue,Glasgow_Live,11,,
2020-06-09,1270422775853875201,0.0,https://twitter.com/MacTomas67/status/1270422775853875201,glasgow- union george albert drive victoria road queens park kings park dundas glassford stockwell cochrane buchanan galleries ingram duke nelsons column glasgow green empire fountain duke wellington statue victoria statue,MacTomas67,0,,
2020-06-09,1270410704026316802,-0.017241379310344827,https://twitter.com/JohnHedges109/status/1270410704026316802,duke wellington involved colonial suppression ireland india pictorial plaques surrounding statue plinth depict scenes colonial violence eye level wellington horse towers high,JohnHedges109,0,,
2020-06-09,1270404919498018817,0.03365384615384615,https://twitter.com/arun_smith/status/1270404919498018817,role enforcing colonialism india glasgowcc rethink duke wellington statue glasgowtradition coning wonderfully irreverent making cone official may good compromise open conversation peoplemakeglasgow captainkim,arun_smith,1,,
2020-06-09,1270401139159306241,0.012658227848101266,https://twitter.com/ClintPeepwood/status/1270401139159306241,see ever tear duke wellington statue glasgow replace statue traffic cone please,ClintPeepwood,1,,
2020-06-09,1270320335724912646,-0.03225806451612903,https://twitter.com/DaveOneSixNine/status/1270320335724912646,checked duke wellington racist apparently although surely given era would dilemma remove statue locals already disrespecting,DaveOneSixNine,0,,
2020-06-09,1270307772593209351,-0.023529411764705882,https://twitter.com/GeorgeHemingto1/status/1270307772593209351,glasgow duke wellington statue gets traffic cone head specifically mock nightly basis,GeorgeHemingto1,0,,
2020-06-09,1270299208646569986,0.0,https://twitter.com/johnste79721428/status/1270299208646569986,think tear duke wellingtonstatue glasgow boots leaking,johnste79721428,0,,
2020-06-09,1270237960148058114,0.015503875968992248,https://twitter.com/albionparva/status/1270237960148058114,therebeen traffic cone head statue duke wellington past years think someone might get round taking urbanlandscape statues respect,albionparva,0,,
2020-06-08,1270098046626549760,0.024390243902439025,https://twitter.com/nicklibertine/status/1270098046626549760,put statue back students queuing dump back river every weekend glorious new tradition like cone duke wellington glasgow say,nicklibertine,0,,
2020-06-08,1270081851936342016,0.013888888888888888,https://twitter.com/BipolarRunner/status/1270081851936342016,one royal exchange square famous statue duke wellington keep putting traffic cone head originally built glasgow tobacco lord william cunninghame,BipolarRunner,0,,
2020-06-08,1269994037882339328,0.03870967741935484,https://twitter.com/glinert_ed/status/1269994037882339328,time manchester peacefully replace duke wellington statue piccadilly gardens one local worthy like sylvia pankhurst mennewsdesk bbcradiomanc mancitycouncil,glinert_ed,1,,
2020-06-08,1269993598063390720,0.0,https://twitter.com/44jinky44/status/1269993598063390720,statue watch duke wellington threadneedle street,44jinky44,0,,
2020-06-08,1269989984712491012,-0.0875,https://twitter.com/aboynamedposh/status/1269989984712491012,defending war memorial say duke wellington statue one saying war memorial slaves,aboynamedposh,0,,
2020-06-08,1269978777322508290,-0.012121212121212121,https://twitter.com/brookes_cameron/status/1269978777322508290,pulling statue edward colston weekend even though pulled many yrs ago maybe attention drawn admiral nelson duke wellington statues erected massive supporters slavery,brookes_cameron,0,,
