,Datetime,Id,Link,Text,Retweets,Hashtags,Username,Geolocation
0,2020-06-09 23:50:12+00:00,1270503492625616896,https://twitter.com/CThompsonGeorge/status/1270503492625616896,"A worthwhile question, Bill. The Stonewall Jackson &amp; Robert E. Lee double equestrian statue removed from Wyman Park Drive near the #Baltimore Museum of Art is a beautiful monument by a woman sculptor, Laura Gardin Fraser. It could provide a teachable moment now. @john_mccavitt https://twitter.com/bemmerich_bill/status/1270499950846238720",0,#Baltimore,CThompsonGeorge,
1,2020-06-09 23:45:40+00:00,1270502353939173377,https://twitter.com/GoadGatsby/status/1270502353939173377,"marchers have now overtaken the intersection of Monument and Ashe, the statue of Stonewall Jackson is there ",6,,GoadGatsby,
2,2020-06-09 23:43:11+00:00,1270501727276601344,https://twitter.com/edace2936/status/1270501727276601344,Several protesters have climbed onto the graffitied Thomas “Stonewall” Jackson monument as the crowd screams “fuck that statue” with drums beating in tune.,2,,edace2936,
3,2020-06-09 16:04:55+00:00,1270386400798670848,https://twitter.com/macklackPE/status/1270386400798670848,Really. Like a mob of 50 can do this? Get ready for a BLM statue to replace Stonewall Jackson soon.,0,,macklackPE,
4,2020-06-09 15:58:08+00:00,1270384693138120705,https://twitter.com/itskatie171/status/1270384693138120705,I’m sorry why is the Arthur Ashe monument still sitting 5 blocks to the left of Arthur Ashe Boulevard?? Why did we not move it and take down the fkn Stonewall Jackson statue the second we renamed the street?? Am I missing something??,2,,itskatie171,
5,2020-06-09 10:49:15+00:00,1270306963134582786,https://twitter.com/RichardT_Lee/status/1270306963134582786,"But dude, can you imagine the impact on each student when youre teaching about Stonewall Jackson, you’re also swinging a 20ft statue of him around class?",0,,RichardT_Lee,
6,2020-06-09 06:21:36+00:00,1270239607381266432,https://twitter.com/matiyahu7777/status/1270239607381266432,Lee spoke out against slavery but fought for Virginia because he felt that Virginia was his greatest duty. The same is true for Stonewall Jackson. Both were against slavery. Both felt their greatest duty in life was to Virginia. It's not as simple as Lee statue = racist.,0,,matiyahu7777,
7,2020-06-09 06:01:25+00:00,1270234524736204800,https://twitter.com/Chemicalau/status/1270234524736204800,"I agree with the message, but this statue of Stonewall Jackson has to go!",0,,Chemicalau,
8,2020-06-09 04:09:31+00:00,1270206364619505665,https://twitter.com/ChiefAppalachia/status/1270206364619505665,Would you purchase a Stonewall Jackson statue ?,0,,ChiefAppalachia,
9,2020-06-09 03:34:41+00:00,1270197599111266304,https://twitter.com/tdarthur/status/1270197599111266304,"There has been a serious discussion of what to with the statues on Monument Ave. Not only Robt E Lee also JEB Stuart, Jeff Davis, Stonewall Jackson. All on Monument Ave. One statue will remain. Arthur Ashe is at the end of the street.",0,,tdarthur,
10,2020-06-09 00:28:06+00:00,1270150644805111809,https://twitter.com/WFXRnews/status/1270150644805111809,"As Virginia’s governor removes some Confederate statues in Richmond, and Kentucky Gov. Andy Beshear wants to remove a statue of Jefferson Davis from the Capitol Rotunda, some want the statue of Stonewall Jackson removed from the West Virginia capitol grounds.",0,,WFXRnews,
11,2020-06-08 21:18:42+00:00,1270102979790753793,https://twitter.com/B_RODcastLive/status/1270102979790753793,Robert E. Lee statue to be removed in VA and removed in other states. Time for Jefferson Davis Robert E Lee and Stonewall Jackson to be removed from #StoneMountain. Remove statue of Gordon at State Capitol @GovKemp #confederacyisdead #BlackLivesMatter,2,#StoneMountain #confederacyisdead #BlackLivesMatter #BlackLivesMatter,B_RODcastLive,
12,2020-06-08 20:36:09+00:00,1270092274035195909,https://twitter.com/DixieProle/status/1270092274035195909,I really want to fund a statue of the cockeyed cousin fucker who shot Stonewall Jackson just to piss off the Sons/Daughters of the Confederacy #dixieprole #ConfederateMonuments,3,#dixieprole #ConfederateMonuments,DixieProle,
