,Datetime,Id,Link,Text,Retweets,Hashtags,Username,Geolocation
0,2020-06-15 15:06:18+00:00,1272545976335642627,https://twitter.com/dougspeights/status/1272545976335642627,"Scotland: Robert the Bruce Statue Vandalised with 'BLM', 'Racist King' Slogans: Black Lives Matter at work! ",0,,dougspeights,
1,2020-06-15 14:46:03+00:00,1272540883280367617,https://twitter.com/RCajun58/status/1272540883280367617,"Scotland: Robert the Bruce Statue Vandalised with ‘BLM‘, ‘Racist King‘ Slogans https://www.breitbart.com/europe/2020/06/14/scotland-robert-bruce-statue-vandalised-blm-racist-king-slogans/ via @BreitbartNews",0,,RCajun58,
2,2020-06-15 14:37:23+00:00,1272538702661726209,https://twitter.com/Bravehart500/status/1272538702661726209,"Scotland: Robert the Bruce Statue Vandalised with ‘BLM‘, ‘Racist King‘ Slogans https://www.breitbart.com/europe/2020/06/14/scotland-robert-bruce-statue-vandalised-blm-racist-king-slogans/ via @BreitbartNews",1,,Bravehart500,
3,2020-06-15 14:30:28+00:00,1272536961430020097,https://twitter.com/thmsm74/status/1272536961430020097,"Scotland: Robert the Bruce Statue Vandalised with ‘BLM‘, ‘Racist King‘ Slogans https://www.breitbart.com/europe/2020/06/14/scotland-robert-bruce-statue-vandalised-blm-racist-king-slogans/ via @BreitbartNews",0,,thmsm74,
4,2020-06-15 14:08:56+00:00,1272531542477283328,https://twitter.com/michele_mystic/status/1272531542477283328,Would a white supremecist really deface Robert the Bruce statue? I can’t see that happening... especially when BLM and the rioters are openly doing it everywhere else ffs,0,,michele_mystic,
5,2020-06-15 14:04:50+00:00,1272530508598083584,https://twitter.com/doolsy21/status/1272530508598083584,Same with the Robert the Bruce statue but who knows.,0,,doolsy21,
6,2020-06-15 13:54:57+00:00,1272528023586209796,https://twitter.com/LeftBrexit/status/1272528023586209796,"Robert the Bruce's statue was tagged in Edinburgh. He didn't like the English much, if that counts. People saying it could be a false flag. Perhaps. But then BLM supporters did Lincoln, Churchill &amp; Queen Victoria as well. Or at least BLM supporters did not stop the defacement. ",0,,LeftBrexit,
7,2020-06-15 13:39:26+00:00,1272524118898982915,https://twitter.com/roxyloveslucy/status/1272524118898982915,"Scotland: Robert the Bruce Statue Vandalised with ‘BLM‘, ‘Racist King‘ Slogans https://www.breitbart.com/europe/2020/06/14/scotland-robert-bruce-statue-vandalised-blm-racist-king-slogans/ via @BreitbartNews",2,,roxyloveslucy,
8,2020-06-15 13:30:00+00:00,1272521743161229316,https://twitter.com/PixiedustJtT/status/1272521743161229316,"Children look on as a member of the public cleans the Robert the Bruce Statue which has been defaced with graffiti saying ""Racist King"" in Bannockburn, Scotland Credit: Jeff J Mitchell/Getty Images ",0,,PixiedustJtT,
9,2020-06-15 13:29:11+00:00,1272521537598435329,https://twitter.com/Herbert_L_Reed/status/1272521537598435329,"Scotland: Robert the Bruce Statue Vandalised with ‘BLM’, ‘Racist King’ Slogans https://www.breitbart.com/europe/2020/06/14/scotland-robert-bruce-statue-vandalised-blm-racist-king-slogans/",4,,Herbert_L_Reed,
10,2020-06-15 13:22:48+00:00,1272519930609532930,https://twitter.com/michele_mystic/status/1272519930609532930,"Scotland: Robert the Bruce Statue Vandalised with ‘BLM‘, ‘Racist King‘ Slogans https://www.breitbart.com/europe/2020/06/14/scotland-robert-bruce-statue-vandalised-blm-racist-king-slogans/ via @BreitbartNews Stupid is, as Stupid does... ",0,,michele_mystic,
11,2020-06-15 13:18:30+00:00,1272518848470642691,https://twitter.com/JamesPidd/status/1272518848470642691,"Scotland: Robert the Bruce Statue Vandalised with ‘BLM’, ‘Racist King’ Slogans https://www.breitbart.com/europe/2020/06/14/scotland-robert-bruce-statue-vandalised-blm-racist-king-slogans/",4,,JamesPidd,
12,2020-06-15 12:38:29+00:00,1272508776638267392,https://twitter.com/OohFa/status/1272508776638267392,"Scotland: Robert the Bruce Statue Vandalised with ‘BLM’, ‘Racist King’ Slogans https://www.breitbart.com/europe/2020/06/14/scotland-robert-bruce-statue-vandalised-blm-racist-king-slogans/ MAKE NO MISTAKE: This is Cultural Marxism. Attack the fundamental history and heroes of the nation. Once destroyed, fill the void with Communist dogma.",2,,OohFa,
13,2020-06-15 11:47:55+00:00,1272496054492168194,https://twitter.com/ElrondAdama/status/1272496054492168194,"Scotland: Robert the Bruce Statue Vandalised with ‘BLM‘, ‘Racist King‘ Slogans https://www.breitbart.com/europe/2020/06/14/scotland-robert-bruce-statue-vandalised-blm-racist-king-slogans/ via @BreitbartNews",0,,ElrondAdama,
14,2020-06-15 11:13:04+00:00,1272487282008883201,https://twitter.com/KCOnTheRadio/status/1272487282008883201,Robert the Bruce statue at Bannockburn daubed with Black Lives Matter graffiti... ,3,,KCOnTheRadio,
15,2020-06-15 11:10:07+00:00,1272486538782408705,https://twitter.com/tony80554056/status/1272486538782408705,"Scotland: Robert the Bruce Statue Vandalised with ‘BLM‘, ‘Racist King‘ Slogans https://www.breitbart.com/europe/2020/06/14/scotland-robert-bruce-statue-vandalised-blm-racist-king-slogans/ via @BreitbartNews",1,,tony80554056,
16,2020-06-15 11:05:08+00:00,1272485284480012289,https://twitter.com/battlefeverson/status/1272485284480012289,I have given you evidence that there was an attack planned to a statue in George sq. You said there was no evidence You're talking shite If this was Robert the Bruce in George sq being threatened you'd be defending those who would defend the statue as would I You're now blocked,0,,battlefeverson,
