,Datetime,Id,Link,Text,Retweets,Hashtags,Username,Geolocation
0,2020-06-30 22:10:23+00:00,1278088521069334533,https://twitter.com/LifeMischief/status/1278088521069334533,"They gotta replace at least one of those monuments with a statue of Stonewall Jackson, who sang Waterloo and Washed My Hands in Muddy Water. ",0,,LifeMischief,
1,2020-06-30 18:18:27+00:00,1278030152174383110,https://twitter.com/Blykat/status/1278030152174383110,"“White Americans seem to think that if they just do sort of emotionally or drastic things that black people are going to say Oh my god, white people love us because they took down a statue of Stonewall Jackson, black people don’t give a damn.”",1,,Blykat,
2,2020-06-30 12:57:12+00:00,1277949307686133760,https://twitter.com/Liv_Mumma/status/1277949307686133760,"Anyways sign this petition to remove a Stonewall Jackson statue that is about 250 ft from the visitors center parking lot at 6511 Sudley Rd, Manassas, VA 20109 https://www.change.org/StonewallJacksonStatue",2,,Liv_Mumma,
3,2020-06-30 11:55:59+00:00,1277933900640239616,https://twitter.com/ValvoleenM/status/1277933900640239616,"If we have to handle ""Piss Christ"" without burning down the museum, they have to handle a statue of Stonewall Jackson.",0,,ValvoleenM,
4,2020-06-30 07:14:05+00:00,1277862957729419264,https://twitter.com/cyoungIII/status/1277862957729419264,"WVNews247: STATUE DEBATE: A member of the West Virginia Black Heritage Festival board of directors will address the Harrison County Commission on Wednesday in regards to the statue of Stonewall Jackson, the Confederate general, which sits on the courthou… ",0,,cyoungIII,
5,2020-06-30 04:14:23+00:00,1277817735276355585,https://twitter.com/DodeTwo2/status/1277817735276355585,"Yes & we can’t forget the statue her father helped dedicate of 2 Confederate Generals, Robert E Lee &amp; Stonewall Jackson, while he was mayor of Baltimore.",0,,DodeTwo2,
6,2020-06-30 04:13:29+00:00,1277817509689700353,https://twitter.com/ActualMandrew/status/1277817509689700353,"But, holy shit! Somebody spray painted a statue of Stonewall Jackson!!! ",0,,ActualMandrew,
7,2020-06-30 03:40:39+00:00,1277809246013460481,https://twitter.com/cyborgjoey/status/1277809246013460481,happy I get to replace stonewall jackson’s name (high school) on my resume tomorrow. it’s like a very tiny statue I get to tear down all by myself.,0,,cyborgjoey,
8,2020-06-30 01:54:30+00:00,1277782532235255810,https://twitter.com/enrique91604222/status/1277782532235255810,"Pelosi has remained silent on her own father’s decision to dedicate a Confederate statue . Pelosi’s father, Thomas D’Alesandro Jr., oversaw the dedication of a monument to Confederate generals Stonewall Jackson and Robert E. Lee when he was Baltimore’s mayor in 1948,",0,,enrique91604222,
9,2020-06-30 01:31:45+00:00,1277776808386199552,https://twitter.com/Liv_Mumma/status/1277776808386199552,They... they renamed stonewall Jackson high to Unity Reed High. U. R. high.,4,,Liv_Mumma,
10,2020-06-30 01:27:39+00:00,1277775777493377028,https://twitter.com/hammajor/status/1277775777493377028,"I think we @VMI1839 should replace the statue of Stonewall Jackson with one of Col. William Badgett. There’s no better representative than him: Alumnus, veteran, teacher. He spent his life in service to VMI.",0,,hammajor,
11,2020-06-30 00:47:05+00:00,1277765567068491777,https://twitter.com/DTrowbridge7/status/1277765567068491777,"Probably so, but I hope context will help: some who attended the 1910 dedication of Charleston West Virginia's Stonewall Jackson statue wore ""Lily White"" buttons in support of a campaign to disenfranchise African Americans. ",0,,DTrowbridge7,
12,2020-06-30 00:36:04+00:00,1277762793333231616,https://twitter.com/SassyProf/status/1277762793333231616,The Stonewall Jackson statue on the Capitol grounds will be harder to remove. Thanks for sharing.,0,,SassyProf,
13,2020-06-30 00:30:53+00:00,1277761488451776512,https://twitter.com/Appalachia100/status/1277761488451776512,"The Harrison County Commission rejected a motion to remove a statue of “Stonewall” Jackson that stands in front of the courthouse in downtown Clarksburg, West Virginia. From @wvpublic: https://bit.ly/3evUu39",0,,Appalachia100,
14,2020-06-30 00:08:57+00:00,1277755970714771456,https://twitter.com/bwreed/status/1277755970714771456,"'I may be sick with COVID-19, my entire family's out of work, and the country's totally falling apart, but at least I'll have my Stonewall Jackson statue thanks My President.'",11,,bwreed,
15,2020-06-29 20:32:27+00:00,1277701485346906117,https://twitter.com/EddieLee42/status/1277701485346906117,"You don’t know your history. Even look at how the current crop of democrats came from. Even the nepotism of members like Al Gore or Nancy Pelosi. Did we put her father’s statue erected in Baltimore on the list, Nancy? The statue of Stonewall Jackson and Robert E Lee? ",0,,EddieLee42,
16,2020-06-29 19:14:40+00:00,1277681911993950210,https://twitter.com/firecracker1957/status/1277681911993950210,"Pelosis father, Thomas D’Alesandro, Jr., oversaw the dedication of such a statue in Baltimore’s Wyman Park — the Stonewall Jackson and Robert E. Lee Monument — as mayor of the city in 1948. I bet he's rolling over in his grave now!",3,,firecracker1957,
17,2020-06-29 17:25:51+00:00,1277654525160165376,https://twitter.com/ASterling/status/1277654525160165376,You can pick 'em. Imagine making your last stand over a Stonewall Jackson statue.,0,,ASterling,
18,2020-06-29 17:23:39+00:00,1277653971235201024,https://twitter.com/ASterling/status/1277653971235201024,"Is all you can say ""ignorant"" ""dumb"" ""stupid""? People do not need a statue to learn anything - birds land on them and defecate on them. Stonewall Jackson took up arms to defend his right to own slaves and use their labor to enrich himself and friends. It's no longer acceptable.",0,,ASterling,
19,2020-06-29 16:01:04+00:00,1277633191155838977,https://twitter.com/KCity65/status/1277633191155838977,"News from hometown in WV, where Stonewall Jackson was born: WV Black Heritage Festival BOD is addressing Harrison Co. Commision regarding statue commissioned by UDC in 1950s that sits outside county courthouse. The FB comments are disgusting, of course, but this lady. WHAT!? ",0,,KCity65,
20,2020-06-29 13:36:40+00:00,1277596851307454464,https://twitter.com/roshabra/status/1277596851307454464,Statues aren’t history. They’re public propaganda. taking down a statue shines a spotlight on the propaganda - a statue of stonewall Jackson doesn’t tell you shit except that white folk want to celebrate white supremacy and intimidate black people. #BlackLivesMattter,0,#BlackLivesMattter,roshabra,
